comment,comment_type
Bootylicious was a song from which act that Beyonce performed with?,1
Oxford Dictionary added which word from the 2000s dedicated to Beyonce?,1
What word is often used to describe Beyonce/,1
When was the term added to the dictionary?,1
"What journalist wrote that Beyoncé was a ""sex symbol""?",1
"Because of Beyoncé's physical shape, what slang term has been used to describe her?",1
In what year was the slang term from a title of a Destiny's Child song that is also used to describe Beyoncé put in the dictionary?,1
How does Beyoncé say she likes to dress off-stage?,1
"in September 2010, what career area did Beyonce start exploring?",1
Beyonce's first modelling event was at where?,1
"""World's Most Beautiful woman"" was declared to Beyonce by which national magazine?",1
Which month and year did GQ feature Beyonce on its cover?,1
What TV network listed Beyonce as number 1 on its 100 Sexiest Artists list?,1
Who called Beyonce the World's most Beautiful Woman?,1
Who called her Hottest Female Singer of all Time?,1
When did she appear on the cover of GQ?,1
VH1 listed her at what number on their 100 Sexiest Artists list?,1
What year did Beyoncé first model for Tom Ford?,1
"What magazine said Beyoncé was the ""World's Most Beautiful Woman""?",1
What title did Complex award Beyoncé?,1
What museum has made several models of Beyoncé in wax?,1
Which parent of Beyonce's help co-write a book?,1
Which African-American woman before Beyonce had posed for SI Swimsuit issue?,1
What was the title of Beyonce's mother's book?,1
When was she on the Sports Illustrated cover?,1
Who was she the second  African American on the cover after?,1
"Beyoncé was the second African American woman featured as a swimsuit cover on the magazine, who was first?",1
"What magazine said Beyoncé was the ""best-dressed celebrity""?",1
Beyonce has a fan base that is referred to as what?,1
"Before the Bey Hive, fans of Beyonce were called what?",1
Which social media company proclaimed Beyonce fans are know as the Bey Hive?,1
What is Beyonce's fan base called?,1
What did the fans used to be called?,1
What is the latest term used to describe Beyoncé fans?,1
What was the former word given to Beyoncé fans?,1
"What word does ""Bey Hive"" derive from?",1
Beyonce has a clothing line known as what?,1
Which French magazine did Beyonce show up on the cover of?,1
Beyonce was seen wearing what on the french magazine that caused controversy?,1
Which year did PETA spark controversy with Beyonce?,1
What did PETA criticize Beyonce for in 2006?,1
What French Magazine cover did the media criticize?,1
How was she dressed on the cover of L'Officiel?,1
What French magazine did Beyoncé appear in wearing blackface and tribal makeup?,1
What clothing line of Beyoncé drew PETA criticism?,1
What type of magazine is L'Officiel?,1
Which racial community gave criticism to Beyonce?,1
Which professor from Northeastern University wrote about how race correlates with these criticisms of Beyonce?,1
Which company was accused of coloring Beyonce's hair?,1
What did Vogue request?,1
How did L'Oreal respond to accusations of changing pictures?,1
"In addition to her light skin color, what else has made part of the African American community criticize Beyoncé?",1
"In 2007, which music professor said he believes this criticism does involve race as well?",1
Who was accused of lightening Beyoncé's skin for an advertisement?,1
What advertisement was Beyoncé's skin supposedly lightened in?,1
Who did Beyoncé tell in 2013 to only use natural pictures of her rather than retouched images?,1
Artist of the Decade was bestowed upon Beyonce from which magazine?,1
Whats the first year that Beyonce appear on the Time 100 list?,1
Beyonce than appeared again on the Time 100 list in what year?,1
What did the Guardian name her?,1
When did Beyonce first make the Time 100 List?,1
When was she again on the Time 100 List and on the cover?,1
Who said that she is the reigning national voice?,1
Who stated that Beyoncé is the most important musician of the 21st century?,1
Which publication named Beyoncé the Artist of the Decade?,1
What list did Beyoncé make in 2013?,1
Who said Beyoncé is the heir-apparent diva of the United States?,1
What year was Beyoncé featured both on the Time 100 list as well as the cover of the issue?,1
Which rock band cited Beyonce on their third album?,1
"Which friend learned from Beyonce while preparing for the film, ""Country Strong?""",1
Nicky Minaj became a spokesperson for which brand of soda after seeing Beyonce involved with it?,1
What influenced Nicki Minaj to join the Pepsi global campaign?,1
Which band listed Beyonce as an inspiration on their latest album?,1
What about Beyonce has influenced many entertainers?,1
For what film was Paltrow studying Beyonce ?,1
Which Indie band said Beyoncé was an inspiration for one of hteir albums?,1
What was the name of the White Rabbits' album?,1
Who studied Beyoncé during live concerts for research for a film's music role?,1
What was the name of the film that Gwyneth Paltrow starred in as a musician?,1
Beyoncé's Pepsi commercial inspired which star to join Pepsi's global campaign in 2012?,1
"VH1 declared what song the ""Greatest song of the 2000s?""",1
"How many Grammy awards did ""Crazy in Love"" win?",1
How many did Crazy in Love sell to become one of the greatest selling singles in history?,1
What type of organism was named after Beyonce in 2012?,1
A place for Beyonce in the Rock and Roll Hall of fame was awarded when?,1
Which of Beyonce's songs was called Greatest Song of the 2000s?,1
How many Grammy awards did Crazy in Love get?,1
How many copies did Crazy in Love sell?,1
Who released the single Girls Love Beyonce?,1
Which publication considers Crazy in Love to be one of the top 500 songs of all time?,1
"Who sang ""Girls Love Beyoncé"" in 2013?",1
What did Bryan Lessard name after Beyoncé?,1
How many copies of her albums as Beyonce sold in the US?,1
"Totaling worldwide, how many records as Beyonce sold?",1
How many certifications was Beyonce awarded by the RIAA?,1
"When Beyonce was with Destiny's Child, how many albums did she manage to sell?",1
Who was the first female to achieve the International Artist Award at the American Music Awards?,1
How many albums has Beyonce as a solo artist sold in the U.S?,1
How many has she sold worldwide?,1
How many records has she sold with Destiny's Child?,1
When did she receive the Legend Award?,1
How many music certifications has she received in the 2000s?,1
How many records has Beyoncé sold in the United States?,1
How many records has Beyoncé sold throughout the world?,1
Who cited Beyoncé as being the top certified artist of the 2000s?,1
How many certifications did RIAA give Beyoncé?,1
When did Beyoncé receive the Legend Award?,1
How many Grammys has Beyonce won total with and without Destiny's Child?,1
Who is the only other woman with more Grammy awards than Beyonce?,1
Beyonce has been awarded how many Grammy nominations?,1
Beyonce holds the record for how many wins in one night by a female?,1
How many awards at the Broadcast Film Critics Association Awards in 2006 did Beyonce bring home?,1
How many Grammies has Beyonce won?,1
How many Grammy nominations does Beyonce have?,1
When did she set the record for most Grammy awards won in one night?,1
Who tied her record for most Grammies won in one night in 2012?,1
How many Grammys has Beyoncé won?,1
How many Grammy nominations has Beyoncé had?,1
What Beyoncé song was song of the year on 2010?,1
What movie had Beyoncé nominated as Best Actress for Golden Globe Awards?,1
Which soda company has Beyonce partnered with since 2002?,1
Pepsi paid Beyonce how much in 2012 for her endorsement?,1
Which organization wrote a letter to Beyonce after her Pepsi endorsement deal?,1
What percentage of people were positive about Beyonce's endorsement of Pepsi?,1
When did Beyonce begin doing Pepsi advetisments?,1
Who was in the commercial with Beyonce in 2004?,1
What did she agree to do for 50 million dollars in 2012?,1
Who sent her a letter asking that she reconsider the Pepsi deal?,1
What soft drink company has Beyoncé worked with since 2002?,1
How much did Beyoncé get for a deal with a soft drink company in 2012?,1
Who asked her to change her mind about the soft drink deal due to the nature of the product?,1
What organization discovered that the advertisements Beyoncé did for the soft drink company were 70% positive?,1
"Beyonce worked with who on her perfumes, True Star and True Star Gold?",1
The world's best selling celebrity perfume line belongs to whom?,1
Beyonce's first fragrance had what name?,1
The Mrs. Carter Show Limited Edition was released in what year?,1
How much money did The Mrs. Carter Show Limited Edition fragrance make?,1
